sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.82,0.035,16.365415821417233,0.4413914122707822,0.36800522995407786,0.3679748036584168
0.8205,0.035,16.476604975158878,0.4428883146212845,0.36924101829331335,0.3692161932291261
0.821,0.035,16.58823287413314,0.44438605152198385,0.3704771110019938,0.3704578870113123
0.8215,0.035,16.700299942530286,0.44588462022582925,0.3717135075053912,0.37169988442753243
0.822,0.035,16.812806604009992,0.44738401801086675,0.37295020722944805,0.3729421849010195
0.8225,0.035,16.925753281701546,0.44888424217987355,0.3741872096007809,0.37418478785568515
0.823,0.035,17.039140398203358,0.45038529005998956,0.3754276927161168,0.3754276927161168
0.8235,0.035,17.152968375582986,0.45188715900236204,0.37667089890757904,0.37667089890757904
0.824,0.035,17.267237635376734,0.4533898463817909,0.37791440585601066,0.37791440585601066
0.8245,0.035,17.38194859858978,0.4548933495963875,0.3791582129880272,0.3791582129880272
0.825,0.035,17.497101685695643,0.45639766606723003,0.3804023197309168,0.3804023197309168
0.8255,0.035,17.612697316636414,0.45790279323803584,0.38164672551264417,0.38164672551264417
0.826,0.035,17.72873591082221,0.4594087285748287,0.3828914297618453,0.3828914297618453
0.8265,0.035,17.84521788713113,0.4609154695656183,0.38413643190782926,0.38413643190782926
0.827,0.035,17.962143663909313,0.46242301372008726,0.3853817313805789,0.3853817313805789
0.8275,0.035,18.079513658970455,0.4639313585692758,0.3866273276107477,0.3866273276107477
0.828,0.035,18.19732828959581,0.46544050166527867,0.3878732200296608,0.3878732200296608
0.8285,0.035,18.31558797253403,0.4669504405809448,0.38911940806931405,0.38911940806931405
0.829,0.035,18.43429312400093,0.4684611729095813,0.39036589116237314,0.39036589116237314
0.8295,0.035,18.55344415967951,0.4699726962646659,0.39161266874217415,0.39161266874217415
0.83,0.035,18.67304149471955,0.47148500827955875,0.3928597402427211,0.3928597402427211
0.8305,0.035,18.79308554373775,0.47299810660722613,0.39410710509868785,0.39410710509868785
0.831,0.035,18.913576720817247,0.47451198891996055,0.3953547627454144,0.3953547627454144
0.8315,0.035,19.034515439507867,0.47602665290911556,0.3966027126189103,0.3966027126189103
0.832,0.035,19.155902112825675,0.4775420962848356,0.3978509541558503,0.3978509541558503
0.8325,0.035,19.27773715325297,0.4790583167757963,0.39909948679357643,0.39909948679357643
0.833,0.035,19.40002097273802,0.48057531212894566,0.4003483099700951,0.4003483099700951
0.8335,0.035,19.522753982695214,0.48209308010925517,0.4015974231240793,0.4015974231240793
0.834,0.035,19.645936594004564,0.4836116184994663,0.4028468256948655,0.4028468256948655
0.8345,0.035,19.769569217012002,0.4851309250998519,0.40409651712245565,0.40409651712245565
0.835,0.035,19.893652261528686,0.48665099772796855,0.4053464968475129,0.4053464968475129
0.8355,0.035,20.018186136831442,0.48817183421842747,0.40659676431136466,0.40659676431136466
0.836,0.035,20.143171251662363,0.489693432422659,0.4078473189560008,0.4078473189560008
0.8365,0.035,20.268608014228704,0.4912157902086839,0.40909816022407275,0.40909816022407275
