sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6753,0.035,0.7398450174674639,0.09384923430361362,0.06626097131323554,0.024066432538079666
0.6754,0.035,0.7406411751601442,0.09389971697052432,0.06636705607881056,0.024291632882084177
0.6755,0.035,0.7414491294067164,0.09395091990012634,0.06648327030940193,0.024516853299521496
0.6756,0.035,0.7422688846667644,0.09400284219783465,0.06659956409144348,0.024742093784112497
0.6757,0.035,0.7431004453993464,0.09405548295448672,0.06671585512103573,0.024967354329578445
0.6758,0.035,0.7439438160629861,0.09410884124645162,0.06683214339582727,0.0251926349296422
0.6759,0.035,0.7447990011156636,0.09416291613574035,0.06694842891346915,0.025417935578027455
0.676,0.035,0.7456660050148347,0.0942177066701191,0.06706471167161458,0.02564325626845895
0.6761,0.035,0.7465448322174035,0.09427321188322065,0.0671809916679185,0.025868596994662423
0.6762,0.035,0.7474354871797423,0.09432943079466,0.06729726890003762,0.026093957750364796
0.6763,0.035,0.7483379743576841,0.09438636241014932,0.06741354336563123,0.026319338529294595
0.6764,0.035,0.7492522982065369,0.09444400572161522,0.06752981506236062,0.026544739325180464
0.6765,0.035,0.7501784631810523,0.09450235970731431,0.06764608398788893,0.026770160131753283
0.6766,0.035,0.7511164737354485,0.0945614233319532,0.06776235013988108,0.026995600942743832
0.6767,0.035,0.7520663343234132,0.09462119554680812,0.06787861351600448,0.027221061751885094
0.6768,0.035,0.753028049398075,0.09468167528984354,0.06799487411392824,0.02744654255291042
0.6769,0.035,0.7540016234120412,0.09474286148583597,0.06811113193132345,0.027672043339554225
0.677,0.035,0.7549870608173755,0.09480475304649473,0.06822738696586365,0.02789756410555296
0.6771,0.035,0.7559843660655902,0.09486734887058464,0.06834363921522377,0.02812310484464276
0.6772,0.035,0.756993543607658,0.0949306478440507,0.06845988867708137,0.028348665550562008
0.6773,0.035,0.7580145978940249,0.09499464884014364,0.06857676012587495,0.028574246217049435
0.6774,0.035,0.7590475333745738,0.09505935071954319,0.06869658388864881,0.028799846837845672
0.6775,0.035,0.7600923544986558,0.09512475233048641,0.06881640472988447,0.029025467406691843
0.6776,0.035,0.7611490657150832,0.09519085250889414,0.06893622264725123,0.029251107917329898
0.6777,0.035,0.7622176714721135,0.09525765007849785,0.0690566074904037,0.029476768363503665
0.6778,0.035,0.7632981762174696,0.0953251438509692,0.06917797726258683,0.029702448738957898
0.6779,0.035,0.7643905843983305,0.09539333262604853,0.06929934415932738,0.029928149037437773
0.678,0.035,0.7654949004613198,0.09546221519167375,0.06942070817826955,0.030153869252690865
0.6781,0.035,0.7666111288525257,0.09553179032411183,0.06954206931705953,0.030379609378463887
0.6782,0.035,0.7677392740174899,0.09560205678808889,0.06966342757334616,0.030605369408506698
0.6783,0.035,0.7688793404012085,0.09567301333692155,0.06978478294478002,0.030831149336569046
0.6784,0.035,0.7700313324481185,0.09574465871264784,0.06990613542901326,0.03105694915640202
0.6785,0.035,0.7711952546021339,0.09581699164616181,0.07002748502370085,0.03128276886175842
